"date","away","home","doubleheader","name","team","position","mound","win","lose","draw","hld","sv","inning","restinning","r","er","k","bb","ab","tbf"
"2018-05-30","NC","한화","0","박상원","한화","불펜투수","8.2",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-05-30","NC","한화","0","장민재","한화","불펜투수","9.6",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-05-31","NC","한화","0","최성영","NC","선발투수","1.1",0,0,0,0,0,"4","0",2,2,5,2,14,16
"2018-05-31","NC","한화","0","장현식","NC","불펜투수","5.8",1,0,0,0,0,"1","0",1,1,1,1,3,4
"2018-05-31","NC","한화","0","원종현","NC","불펜투수","6.3",0,0,0,1,0,"1","2",1,0,1,0,6,6
"2018-05-31","NC","한화","0","배재환","NC","불펜투수","7.9",0,0,0,0,1,"2","1",0,0,3,1,7,8
"2018-05-31","NC","한화","0","샘슨","한화","선발투수","1.1",0,1,0,0,0,"7","0",5,4,10,2,28,30
"2018-05-31","NC","한화","0","김범수","한화","불펜투수","8.4",0,0,0,0,0,"1","0",0,0,1,1,3,4
"2018-05-31","NC","한화","0","안영명","한화","불펜투수","9.8",0,0,0,0,0,"1","0",0,0,0,1,4,5
"2018-06-01","한화","롯데","0","휠러","한화","선발투수","1.1",0,0,0,0,0,"5","0",6,6,4,3,23,27
"2018-06-01","한화","롯데","0","이태양","한화","불펜투수","6.1",1,0,0,0,0,"2","0",0,0,2,0,6,6
"2018-06-01","한화","롯데","0","송은범","한화","불펜투수","8.7",0,0,0,1,0,"1","0",0,0,0,1,3,4
"2018-06-01","한화","롯데","0","박상원","한화","불펜투수","9.2",0,0,0,0,0,"1","0",0,0,2,0,4,4
"2018-06-01","한화","롯데","0","송승준","롯데","선발투수","1.1",0,0,0,0,0,"5","2",5,3,7,2,24,26
"2018-06-01","한화","롯데","0","구승민","롯데","불펜투수","6.9",0,0,0,1,0,"1","0",0,0,1,1,3,4
"2018-06-01","한화","롯데","0","진명호","롯데","불펜투수","7.4",0,1,0,0,0,"1","0",3,3,3,3,4,7
"2018-06-01","한화","롯데","0","오현택","롯데","불펜투수","8.2",0,0,0,0,0,"0","1",1,1,1,0,2,2
"2018-06-01","한화","롯데","0","조정훈","롯데","불펜투수","9.4",0,0,0,0,0,"0","1",4,0,0,0,6,6
"2018-06-01","한화","롯데","0","정태승","롯데","불펜투수","9.1",0,0,0,0,0,"0","2",0,0,1,0,1,2
"2018-06-02","한화","롯데","0","김재영","한화","선발투수","1.1",0,0,0,0,0,"6","0",1,1,1,3,23,26
"2018-06-02","한화","롯데","0","장민재","한화","불펜투수","7.9",0,0,0,1,0,"1","0",0,0,1,0,3,3
"2018-06-02","한화","롯데","0","안영명","한화","불펜투수","8.3",0,0,0,0,0,"0","2",1,1,2,0,4,4
"2018-06-02","한화","롯데","0","서균","한화","불펜투수","8.7",1,0,0,0,0,"0","1",0,0,0,0,2,2
"2018-06-02","한화","롯데","0","정우람","한화","불펜투수","9.9",0,0,0,0,1,"1","0",0,0,1,0,3,3
"2018-06-02","한화","롯데","0","듀브론트","롯데","선발투수","1.1",0,0,0,0,0,"8","0",2,2,8,1,29,32
"2018-06-02","한화","롯데","0","윤길현","롯데","불펜투수","9.6",0,1,0,0,0,"1","0",1,1,1,0,5,5
"2018-06-03","한화","롯데","0","김민우","한화","선발투수","1.1",0,1,0,0,0,"5","1",3,2,3,1,23,24
"2018-06-03","한화","롯데","0","이태양","한화","불펜투수","6.7",0,0,0,0,0,"1","0",1,1,2,1,3,4
"2018-06-03","한화","롯데","0","김범수","한화","불펜투수","7.2",0,0,0,0,0,"0","2",2,2,1,1,3,4
"2018-06-03","한화","롯데","0","박상원","한화","불펜투수","8.6",0,0,0,0,0,"1","0",0,0,0,1,4,5
"2018-06-03","한화","롯데","0","레일리","롯데","선발투수","1.1",1,0,0,0,0,"7","0",0,0,6,0,25,25
"2018-06-03","한화","롯데","0","오현택","롯데","불펜투수","8.8",0,0,0,0,0,"1","0",0,0,0,0,4,4
"2018-06-03","한화","롯데","0","장시환","롯데","불펜투수","9.3",0,0,0,0,0,"1","0",0,0,2,0,4,4
"2018-06-05","한화","LG","0","배영수","한화","선발투수","1.1",0,1,0,0,0,"5","0",7,7,5,1,26,28
"2018-06-05","한화","LG","0","김범수","한화","불펜투수","6.2",0,0,0,0,0,"0","2",0,0,0,0,4,4
"2018-06-05","한화","LG","0","서균","한화","불펜투수","6.6",0,0,0,0,0,"1","1",0,0,0,0,5,5
"2018-06-05","한화","LG","0","장민재","한화","불펜투수","8.2",0,0,0,0,0,"1","0",0,0,1,1,4,5
"2018-06-05","한화","LG","0","소사","LG","선발투수","1.1",1,0,0,0,0,"7","0",2,2,10,0,26,26
"2018-06-05","한화","LG","0","신정락","LG","불펜투수","8.9",0,0,0,0,0,"1","0",0,0,2,2,3,5
"2018-06-05","한화","LG","0","김영준","LG","불펜투수","9.5",0,0,0,0,0,"0","1",1,0,0,0,4,4
"2018-06-05","한화","LG","0","정찬헌","LG","불펜투수","9.9",0,0,0,0,1,"0","2",0,0,0,0,2,2
"2018-06-06","한화","LG","0","샘슨","한화","선발투수","1.1",1,0,0,0,0,"7","0",0,0,5,3,24,27
"2018-06-06","한화","LG","0","안영명","한화","불펜투수","8.1",0,0,0,0,0,"1","0",1,1,0,0,4,5
"2018-06-06","한화","LG","0","이태양","한화","불펜투수","9.6",0,0,0,0,0,"1","0",0,0,0,0,4,4
"2018-06-06","한화","LG","0","손주영","LG","선발투수","1.1",0,1,0,0,0,"5","0",2,2,7,4,18,22
"2018-06-06","한화","LG","0","윤지웅","LG","불펜투수","6.5",0,0,0,0,0,"1","1",0,0,0,0,6,6
"2018-06-06","한화","LG","0","이동현","LG","불펜투수","7.2",0,0,0,0,0,"0","0",1,1,0,0,1,1
"2018-06-06","한화","LG","0","최성훈","LG","불펜투수","7.3",0,0,0,0,0,"0","2",2,2,1,0,4,4
"2018-06-06","한화","LG","0","고우석","LG","불펜투수","8.7",0,0,0,0,0,"2","0",0,0,1,0,6,6
"2018-06-07","한화","LG","0","휠러","한화","선발투수","1.1",0,0,0,0,0,"5","1",4,2,9,1,21,22
"2018-06-07","한화","LG","0","송은범","한화","불펜투수","6.5",0,0,0,1,0,"1","2",0,0,3,0,7,7
"2018-06-07","한화","LG","0","안영명","한화","불펜투수","8.3",0,1,0,0,0,"1","0",2,2,2,0,6,6
"2018-06-07","한화","LG","0","차우찬","LG","선발투수","1.1",0,0,0,0,0,"7","0",5,4,4,1,29,32
"2018-06-07","한화","LG","0","신정락","LG","불펜투수","8.6",0,0,0,0,0,"0","2",0,0,1,0,3,3
"2018-06-07","한화","LG","0","진해수","LG","불펜투수","8.9",1,0,0,0,0,"0","1",0,0,1,0,1,1
"2018-06-07","한화","LG","0","정찬헌","LG","불펜투수","9.1",0,0,0,0,1,"1","0",0,0,2,0,4,4
"2018-06-08","SK","한화","0","산체스","SK","선발투수","1.1",0,1,0,0,0,"4","2",6,6,4,3,22,25
"2018-06-08","SK","한화","0","김태훈","SK","불펜투수","5.8",0,0,0,0,0,"1","0",0,0,1,1,4,5
"2018-06-08","SK","한화","0","서진용","SK","불펜투수","6.4",0,0,0,0,0,"1","1",1,1,4,0,5,5
"2018-06-08","SK","한화","0","이승진","SK","불펜투수","8.9",0,0,0,0,0,"1","0",0,0,2,0,3,3
"2018-06-08","SK","한화","0","김재영","한화","선발투수","1.1",1,0,0,0,0,"5","2",5,5,2,2,25,27
"2018-06-08","SK","한화","0","장민재","한화","불펜투수","6.1",0,0,0,0,0,"0","0",0,0,0,1,1,2
"2018-06-08","SK","한화","0","이태양","한화","불펜투수","6.3",0,0,0,1,0,"2","1",0,0,2,1,7,8
"2018-06-08","SK","한화","0","정우람","한화","불펜투수","9.2",0,0,0,0,1,"1","0",0,0,0,0,3,3
"2018-06-09","SK","한화","0","박종훈","SK","선발투수","1.1",0,0,0,0,0,"6","0",1,1,5,3,22,25
"2018-06-09","SK","한화","0","박정배","SK","불펜투수","7.8",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-09","SK","한화","0","서진용","SK","불펜투수","8.2",1,0,0,0,0,"2","0",0,0,3,0,6,6
"2018-06-09","SK","한화","0","신재웅","SK","불펜투수","10.8",0,0,0,0,1,"1","0",1,1,1,1,5,6
"2018-06-09","SK","한화","0","김민우","한화","선발투수","1.1",0,0,0,0,0,"6","0",1,1,5,2,22,24
"2018-06-09","SK","한화","0","박상원","한화","불펜투수","7.7",0,0,0,0,0,"1","1",0,0,1,0,4,4
"2018-06-09","SK","한화","0","김범수","한화","불펜투수","8.2",0,0,0,0,0,"0","1",0,0,1,0,1,1
"2018-06-09","SK","한화","0","송은범","한화","불펜투수","8.3",0,0,0,0,0,"0","2",0,0,1,2,4,6
"2018-06-09","SK","한화","0","안영명","한화","불펜투수","9.9",0,1,0,0,0,"1","2",3,3,2,3,7,10
"2018-06-10","SK","한화","0","문승원","SK","선발투수","1.1",0,0,0,0,0,"5","0",3,3,4,3,22,25
"2018-06-10","SK","한화","0","김태훈","SK","불펜투수","6.8",0,0,0,0,0,"2","0",0,0,4,0,8,8
"2018-06-10","SK","한화","0","박정배","SK","불펜투수","8.7",0,0,0,0,0,"1","0",0,0,2,1,3,4
"2018-06-10","SK","한화","0","이승진","SK","불펜투수","9.2",0,1,0,0,0,"0","1",1,1,0,1,3,4
"2018-06-10","SK","한화","0","윤규진","한화","선발투수","1.1",0,0,0,0,0,"7","0",2,2,6,0,24,24
"2018-06-10","SK","한화","0","이태양","한화","불펜투수","8.7",0,0,0,1,0,"0","2",0,0,1,0,3,3
"2018-06-10","SK","한화","0","정우람","한화","불펜투수","8.1",1,0,0,0,0,"1","1",1,1,2,0,7,7
"2018-06-12","한화","넥센","0","샘슨","한화","선발투수","1.1",0,0,0,0,0,"5","0",2,2,8,1,20,21
"2018-06-12","한화","넥센","0","장민재","한화","불펜투수","6.4",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-12","한화","넥센","0","김범수","한화","불펜투수","7.7",1,0,0,0,0,"1","0",0,0,2,1,3,4
"2018-06-12","한화","넥센","0","송은범","한화","불펜투수","8.2",0,0,0,0,1,"2","0",0,0,1,0,6,6
"2018-06-12","한화","넥센","0","최원태","넥센","선발투수","1.1",0,0,0,0,0,"6","0",2,1,4,0,24,24
"2018-06-12","한화","넥센","0","오주원","넥센","불펜투수","7.7",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-12","한화","넥센","0","이보근","넥센","불펜투수","8.1",0,1,0,0,0,"0","1",3,3,0,0,4,4
"2018-06-12","한화","넥센","0","조덕길","넥센","불펜투수","8.5",0,0,0,0,0,"0","2",0,0,0,0,3,3
"2018-06-12","한화","넥센","0","박정준","넥센","불펜투수","9.8",0,0,0,0,0,"1","0",1,0,1,3,4,7
"2018-06-13","한화","넥센","0","휠러","한화","선발투수","1.1",0,1,0,0,0,"5","1",3,3,3,2,20,22
"2018-06-13","한화","넥센","0","이태양","한화","불펜투수","6.5",0,0,0,0,0,"0","2",1,1,0,1,3,4
"2018-06-13","한화","넥센","0","장민재","한화","불펜투수","7.9",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-13","한화","넥센","0","서균","한화","불펜투수","8.3",0,0,0,0,0,"0","2",0,0,2,0,3,3
"2018-06-13","한화","넥센","0","박상원","한화","불펜투수","8.6",0,0,0,0,0,"0","1",0,0,0,0,1,1
"2018-06-13","한화","넥센","0","브리검","넥센","선발투수","1.1",1,0,0,0,0,"7","0",1,1,6,3,20,24
"2018-06-13","한화","넥센","0","이보근","넥센","불펜투수","8.7",0,0,0,0,0,"0","2",1,1,1,0,4,4
"2018-06-13","한화","넥센","0","김상수","넥센","불펜투수","8.2",0,0,0,0,1,"1","1",0,0,2,0,5,5
"2018-06-14","한화","넥센","0","김재영","한화","선발투수","1.1",1,0,0,0,0,"6","1",2,2,2,2,22,24
"2018-06-14","한화","넥센","0","김범수","한화","불펜투수","7.7",0,0,0,0,0,"1","1",0,0,3,0,5,5
"2018-06-14","한화","넥센","0","송은범","한화","불펜투수","8.3",0,0,0,0,0,"0","1",0,0,0,1,2,3
"2018-06-14","한화","넥센","0","안영명","한화","불펜투수","9.6",0,0,0,0,0,"0","1",5,5,0,2,4,6
"2018-06-14","한화","넥센","0","정우람","한화","불펜투수","9.3",0,0,0,0,1,"0","2",1,1,0,0,5,5
"2018-06-14","한화","넥센","0","김정인","넥센","선발투수","1.1",0,1,0,0,0,"4","1",4,4,4,3,19,22
"2018-06-14","한화","넥센","0","양현","넥센","불펜투수","5.5",0,0,0,0,0,"1","2",0,0,1,0,5,5
"2018-06-14","한화","넥센","0","이승호","넥센","불펜투수","7.1",0,0,0,0,0,"1","0",2,2,2,0,5,5
"2018-06-14","한화","넥센","0","안우진","넥센","불펜투수","8.6",0,0,0,0,0,"2","0",3,3,4,3,7,10
"2018-06-15","두산","한화","0","후랭코프","두산","선발투수","1.1",1,0,0,0,0,"6","0",0,0,4,3,20,23
"2018-06-15","두산","한화","0","곽빈","두산","불펜투수","7.6",0,0,0,0,0,"0","2",3,3,0,0,5,5
"2018-06-15","두산","한화","0","이영하","두산","불펜투수","7.2",0,0,0,0,0,"1","1",0,0,2,1,4,5
"2018-06-15","두산","한화","0","유재유","두산","불펜투수","9.7",0,0,0,0,0,"1","0",1,1,2,1,5,6
"2018-06-15","두산","한화","0","김민우","한화","선발투수","1.1",0,1,0,0,0,"4","0",9,9,2,2,23,25
"2018-06-15","두산","한화","0","장민재","한화","불펜투수","5.8",0,0,0,0,0,"3","0",1,1,5,1,13,14
"2018-06-15","두산","한화","0","서균","한화","불펜투수","8.4",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-15","두산","한화","0","박상원","한화","불펜투수","9.7",0,0,0,0,0,"1","0",3,3,2,0,8,8
"2018-06-16","두산","한화","0","이용찬","두산","선발투수","1.1",1,0,0,0,0,"6","0",3,2,7,2,24,26
"2018-06-16","두산","한화","0","이영하","두산","불펜투수","7.9",0,0,0,0,0,"0","0",0,0,0,1,0,1
"2018-06-16","두산","한화","0","이현승","두산","불펜투수","7.1",0,0,0,1,0,"1","0",0,0,2,0,3,3
"2018-06-16","두산","한화","0","박치국","두산","불펜투수","8.4",0,0,0,1,0,"0","2",0,0,1,1,3,4
"2018-06-16","두산","한화","0","함덕주","두산","불펜투수","8.8",0,0,0,0,1,"1","1",0,0,1,0,6,6
"2018-06-16","두산","한화","0","윤규진","한화","선발투수","1.1",0,1,0,0,0,"5","0",2,2,7,2,19,21
"2018-06-16","두산","한화","0","김범수","한화","불펜투수","6.4",0,0,0,0,0,"0","2",2,2,0,0,5,5
"2018-06-16","두산","한화","0","이태양","한화","불펜투수","6.9",0,0,0,0,0,"1","0",1,1,1,0,5,5
"2018-06-16","두산","한화","0","송은범","한화","불펜투수","7.5",0,0,0,0,0,"1","1",0,0,0,2,5,7
"2018-06-16","두산","한화","0","서균","한화","불펜투수","9.3",0,0,0,0,0,"0","1",3,2,1,3,2,5
"2018-06-16","두산","한화","0","안영명","한화","불펜투수","9.8",0,0,0,0,0,"0","2",0,0,0,1,1,3
"2018-06-17","두산","한화","0","유희관","두산","선발투수","1.1",0,1,0,0,0,"2","2",6,5,2,2,14,16
"2018-06-17","두산","한화","0","김승회","두산","불펜투수","3.8",0,0,0,0,0,"1","1",1,1,2,1,6,7
"2018-06-17","두산","한화","0","이영하","두산","불펜투수","5.6",0,0,0,0,0,"1","0",3,3,1,1,6,7
"2018-06-17","두산","한화","0","곽빈","두산","불펜투수","6.4",0,0,0,0,0,"2","0",0,0,0,0,6,6
"2018-06-17","두산","한화","0","유재유","두산","불펜투수","8.1",0,0,0,0,0,"1","0",1,1,1,1,3,5
"2018-06-17","두산","한화","0","샘슨","한화","선발투수","1.1",1,0,0,0,0,"5","2",4,4,5,4,23,27
"2018-06-17","두산","한화","0","이태양","한화","불펜투수","6.1",0,0,0,0,0,"1","1",0,0,1,0,5,5
"2018-06-17","두산","한화","0","송은범","한화","불펜투수","8.6",0,0,0,0,0,"1","0",1,1,2,0,4,4
"2018-06-17","두산","한화","0","송창식","한화","불펜투수","9.1",0,0,0,0,0,"1","0",1,1,0,0,5,5
"2018-06-19","LG","한화","0","차우찬","LG","선발투수","1.1",1,0,0,0,0,"7","2",0,0,11,2,27,29
"2018-06-19","LG","한화","0","진해수","LG","불펜투수","8.3",0,0,0,0,0,"0","1",0,0,0,1,1,2
"2018-06-19","LG","한화","0","김지용","LG","불펜투수","9.5",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-19","LG","한화","0","휠러","한화","선발투수","1.1",0,1,0,0,0,"5","2",4,4,6,2,23,26
"2018-06-19","LG","한화","0","박상원","한화","불펜투수","6.9",0,0,0,0,0,"0","1",0,0,1,0,2,2
"2018-06-19","LG","한화","0","김범수","한화","불펜투수","7.2",0,0,0,0,0,"0","1",0,0,1,2,1,3
"2018-06-19","LG","한화","0","장민재","한화","불펜투수","7.5",0,0,0,0,0,"1","2",0,0,2,2,5,8
"2018-06-19","LG","한화","0","서균","한화","불펜투수","9.4",0,0,0,0,0,"1","0",0,0,0,0,4,4
"2018-06-20","LG","한화","0","임찬규","LG","선발투수","1.1",0,1,0,0,0,"3","0",8,7,3,4,17,21
"2018-06-20","LG","한화","0","고우석","LG","불펜투수","4.4",0,0,0,0,0,"1","1",2,2,0,1,6,7
"2018-06-20","LG","한화","0","김태형","LG","불펜투수","5.2",0,0,0,0,0,"0","2",1,1,1,0,4,4
"2018-06-20","LG","한화","0","이동현","LG","불펜투수","6.6",0,0,0,0,0,"2","0",0,0,1,1,5,7
"2018-06-20","LG","한화","0","배민관","LG","불펜투수","8.4",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-06-20","LG","한화","0","김재영","한화","선발투수","1.1",1,0,0,0,0,"5","1",7,7,4,1,24,26
"2018-06-20","LG","한화","0","송은범","한화","불펜투수","6.9",0,0,0,0,0,"1","2",0,0,0,0,6,6
"2018-06-20","LG","한화","0","이태양","한화","불펜투수","8.6",0,0,0,0,0,"1","0",0,0,2,0,4,4
"2018-06-20","LG","한화","0","정우람","한화","불펜투수","9.1",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-21","LG","한화","0","윌슨","LG","선발투수","1.1",0,0,0,0,0,"7","0",4,4,5,0,28,29
"2018-06-21","LG","한화","0","김지용","LG","불펜투수","8.3",0,1,0,0,0,"1","1",3,3,2,1,6,7
"2018-06-21","LG","한화","0","정찬헌","LG","불펜투수","9.1",0,0,0,0,0,"0","1",2,2,1,0,3,3
"2018-06-21","LG","한화","0","김민우","한화","선발투수","1.1",0,0,0,0,0,"5","2",6,5,2,4,25,29
"2018-06-21","LG","한화","0","김범수","한화","불펜투수","6.3",0,0,0,0,0,"1","1",0,0,0,0,4,4
"2018-06-21","LG","한화","0","서균","한화","불펜투수","8.7",0,0,0,0,0,"1","0",0,0,0,1,2,3
"2018-06-21","LG","한화","0","박상원","한화","불펜투수","9.1",0,0,0,0,0,"0","2",0,0,1,2,1,3
"2018-06-21","LG","한화","0","정우람","한화","불펜투수","9.3",1,0,0,0,0,"0","1",0,0,0,0,1,1
"2018-06-22","한화","NC","0","윤규진","한화","선발투수","1.1",1,0,0,0,0,"8","0",0,0,8,1,25,26
"2018-06-22","한화","NC","0","송창식","한화","불펜투수","9.9",0,0,0,0,0,"1","0",0,0,1,1,3,4
"2018-06-22","한화","NC","0","구창모","NC","선발투수","1.1",0,1,0,0,0,"6","0",1,1,4,4,20,24
"2018-06-22","한화","NC","0","김진성","NC","불펜투수","7.7",0,0,0,0,0,"1","0",0,0,0,1,3,4
"2018-06-22","한화","NC","0","배재환","NC","불펜투수","8.2",0,0,0,0,0,"0","0",2,2,0,1,1,2
"2018-06-22","한화","NC","0","민태호","NC","불펜투수","8.4",0,0,0,0,0,"2","0",2,2,1,1,9,10
"2018-06-23","한화","NC","0","샘슨","한화","선발투수","1.1",1,0,0,0,0,"6","0",1,1,7,3,21,24
"2018-06-23","한화","NC","0","이태양","한화","불펜투수","7.7",0,0,0,0,0,"1","1",0,0,2,0,5,5
"2018-06-23","한화","NC","0","김범수","한화","불펜투수","8.3",0,0,0,0,0,"0","2",0,0,2,0,2,2
"2018-06-23","한화","NC","0","장민재","한화","불펜투수","9.5",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-23","한화","NC","0","왕웨이중","NC","선발투수","1.1",0,1,0,0,0,"6","1",6,6,3,4,25,29
"2018-06-23","한화","NC","0","장현식","NC","불펜투수","7.3",0,0,0,0,0,"0","2",1,1,1,0,3,3
"2018-06-23","한화","NC","0","윤수호","NC","불펜투수","8.6",0,0,0,0,0,"1","0",1,1,1,1,5,6
"2018-06-23","한화","NC","0","김건태","NC","불펜투수","9.3",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-06-24","한화","NC","0","휠러","한화","선발투수","1.1",0,0,0,0,0,"4","2",2,2,4,2,21,23
"2018-06-24","한화","NC","0","박상원","한화","불펜투수","5.6",0,0,0,0,0,"1","1",0,0,3,0,4,4
"2018-06-24","한화","NC","0","김범수","한화","불펜투수","7.1",1,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-24","한화","NC","0","송은범","한화","불펜투수","8.4",0,0,0,0,0,"0","2",1,1,1,0,4,4
"2018-06-24","한화","NC","0","정우람","한화","불펜투수","8.8",0,0,0,0,1,"1","1",0,0,1,0,4,4
"2018-06-24","한화","NC","0","이재학","NC","선발투수","1.1",0,0,0,0,0,"7","0",1,1,5,0,26,26
"2018-06-24","한화","NC","0","원종현","NC","불펜투수","8.9",0,1,0,0,0,"0","1",3,3,0,1,3,4
"2018-06-24","한화","NC","0","이민호","NC","불펜투수","8.4",0,0,0,0,0,"1","2",1,1,1,1,6,8
"2018-06-26","삼성","한화","0","양창섭","삼성","선발투수","1.1",1,0,0,0,0,"6","0",1,1,6,3,22,25
"2018-06-26","삼성","한화","0","우규민","삼성","불펜투수","7.8",0,0,0,0,0,"1","0",0,0,2,0,4,4
"2018-06-26","삼성","한화","0","한기주","삼성","불펜투수","8.3",0,0,0,0,0,"1","0",1,1,0,0,4,4
"2018-06-26","삼성","한화","0","장필준","삼성","불펜투수","9.7",0,0,0,0,0,"0","0",0,0,0,0,0,0
"2018-06-26","삼성","한화","0","김재영","한화","선발투수","1.1",0,1,0,0,0,"5","0",7,7,1,3,21,25
"2018-06-26","삼성","한화","0","송창식","한화","불펜투수","6.8",0,0,0,0,0,"1","0",4,4,0,1,5,7
"2018-06-26","삼성","한화","0","서균","한화","불펜투수","7.6",0,0,0,0,0,"1","0",2,2,0,1,4,5
"2018-06-26","삼성","한화","0","장민재","한화","불펜투수","8.2",0,0,0,0,0,"1","0",0,0,0,0,4,4
"2018-06-26","삼성","한화","0","박상원","한화","불펜투수","9.6",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-27","삼성","한화","0","백정현","삼성","선발투수","1.1",0,1,0,0,0,"6","0",2,2,2,2,22,24
"2018-06-27","삼성","한화","0","최충연","삼성","불펜투수","7.7",0,0,0,0,0,"1","0",2,2,1,0,6,6
"2018-06-27","삼성","한화","0","박근홍","삼성","불펜투수","8.4",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-06-27","삼성","한화","0","김민우","한화","선발투수","1.1",1,0,0,0,0,"7","0",0,0,5,3,25,28
"2018-06-27","삼성","한화","0","송은범","한화","불펜투수","8.2",0,0,0,0,0,"0","1",0,0,0,1,2,3
"2018-06-27","삼성","한화","0","이태양","한화","불펜투수","8.5",0,0,0,1,0,"0","2",0,0,1,0,3,3
"2018-06-27","삼성","한화","0","김범수","한화","불펜투수","9.8",0,0,0,0,0,"0","0",0,0,0,1,0,1
"2018-06-27","삼성","한화","0","정우람","한화","불펜투수","9.9",0,0,0,0,0,"1","0",0,0,2,0,4,4
"2018-06-28","삼성","한화","0","보니야","삼성","선발투수","1.1",0,1,0,0,0,"6","2",3,1,3,4,23,27
"2018-06-28","삼성","한화","0","장필준","삼성","불펜투수","7.1",0,0,0,0,0,"0","0",3,3,0,3,0,3
"2018-06-28","삼성","한화","0","박근홍","삼성","불펜투수","7.4",0,0,0,0,0,"0","1",1,1,0,0,2,2
"2018-06-28","삼성","한화","0","최지광","삼성","불펜투수","8.6",0,0,0,0,0,"1","0",1,1,2,1,5,6
"2018-06-28","삼성","한화","0","윤규진","한화","선발투수","1.1",0,0,0,0,0,"5","0",1,1,4,5,19,24
"2018-06-28","삼성","한화","0","박상원","한화","불펜투수","6.7",0,0,0,0,0,"1","0",0,0,1,0,4,4
"2018-06-28","삼성","한화","0","장민재","한화","불펜투수","7.2",1,0,0,0,0,"1","0",0,0,1,2,3,5
"2018-06-28","삼성","한화","0","이태양","한화","불펜투수","8.7",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-28","삼성","한화","0","김범수","한화","불펜투수","9.1",0,0,0,0,0,"0","2",2,2,1,0,4,4
"2018-06-28","삼성","한화","0","송창식","한화","불펜투수","9.5",0,0,0,0,0,"0","1",0,0,0,0,1,1
"2018-06-29","롯데","한화","0","이명우","롯데","선발투수","1.1",0,0,0,0,0,"3","2",1,0,2,1,15,16
"2018-06-29","롯데","한화","0","송승준","롯데","불펜투수","4.8",0,0,0,0,0,"1","0",1,1,2,1,4,5
"2018-06-29","롯데","한화","0","고효준","롯데","불펜투수","5.4",0,1,0,0,0,"0","2",2,2,0,2,2,4
"2018-06-29","롯데","한화","0","진명호","롯데","불펜투수","6.8",0,0,0,0,0,"1","2",1,1,0,0,6,6
"2018-06-29","롯데","한화","0","김대우","롯데","불펜투수","8.5",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-29","롯데","한화","0","샘슨","한화","선발투수","1.1",1,0,0,0,0,"6","0",2,2,7,2,21,23
"2018-06-29","롯데","한화","0","서균","한화","불펜투수","7.6",0,0,0,1,0,"1","0",0,0,0,0,3,3
"2018-06-29","롯데","한화","0","이태양","한화","불펜투수","8.9",0,0,0,1,0,"1","0",0,0,1,0,3,3
"2018-06-29","롯데","한화","0","정우람","한화","불펜투수","9.3",0,0,0,0,1,"1","0",0,0,0,1,2,3
"2018-06-30","롯데","한화","0","김원중","롯데","선발투수","1.1",0,0,0,0,0,"5","0",2,2,6,2,19,21
"2018-06-30","롯데","한화","0","고효준","롯데","불펜투수","6.4",0,0,0,1,0,"0","2",0,0,0,0,2,2
"2018-06-30","롯데","한화","0","구승민","롯데","불펜투수","6.6",0,0,0,1,0,"1","1",0,0,2,0,4,4
"2018-06-30","롯데","한화","0","오현택","롯데","불펜투수","8.1",0,0,0,1,0,"1","0",1,0,0,1,3,4
"2018-06-30","롯데","한화","0","손승락","롯데","불펜투수","9.5",0,1,0,0,0,"0","2",3,3,1,1,4,5
"2018-06-30","롯데","한화","0","휠러","한화","선발투수","1.1",0,0,0,0,0,"5","0",3,1,7,3,18,21
"2018-06-30","롯데","한화","0","장민재","한화","불펜투수","6.4",0,0,0,0,0,"1","0",0,0,1,0,3,3
"2018-06-30","롯데","한화","0","서균","한화","불펜투수","7.7",0,0,0,0,0,"1","0",0,0,0,0,3,3
"2018-06-30","롯데","한화","0","송은범","한화","불펜투수","8.1",0,0,0,0,0,"0","0",1,1,0,1,0,1
"2018-06-30","롯데","한화","0","김범수","한화","불펜투수","8.2",0,0,0,0,0,"0","2",0,0,1,0,2,2
"2018-06-30","롯데","한화","0","박상원","한화","불펜투수","8.4",1,0,0,0,0,"1","1",1,1,1,0,5,6
"2018-07-03","한화","기아","0","김민우","한화","선발투수","1.1",0,1,0,0,0,"4","1",8,6,2,1,22,24
"2018-07-03","한화","기아","0","송창식","한화","불펜투수","5.7",0,0,0,0,0,"2","2",1,1,2,1,9,11
